National Drug Code,ahfscc,tee_code,route_admin,brand_indicator,rx_otc,last_chg_dt,brand_name,gpi,rx_group,drug_class,gen_nm,fd_drug_name,manufacturer_name,dosage_form,unit,strength,usc,usc_desc
65862044890,81832,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,VALACYCLOVIR HCL,1.24051E+13,ANTIVIRALS,HERPES AGENTS,VALACYCLOVIR HCL,VALACYCLOVIR HCL TAB 500 MG,AUROBINDO PHARMA,TABLET,MG,500,82220,HERPES ANTIVIRALS
65862044930,81832,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,VALACYCLOVIR HCL,1.24051E+13,ANTIVIRALS,HERPES AGENTS,VALACYCLOVIR HCL,VALACYCLOVIR HCL TAB 1 GM,AUROBINDO PHARMA,TABLET,GM,1,82220,HERPES ANTIVIRALS
65862044990,81832,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,VALACYCLOVIR HCL,1.24051E+13,ANTIVIRALS,HERPES AGENTS,VALACYCLOVIR HCL,VALACYCLOVIR HCL TAB 1 GM,AUROBINDO PHARMA,TABLET,GM,1,82220,HERPES ANTIVIRALS
65862045560,282408,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,ALPRAZOLAM ER,5.71E+13,ANTIANXIETY AGENTS,BENZODIAZEPINES,ALPRAZOLAM,ALPRAZOLAM TAB SR 24HR 1 MG,AUROBINDO PHARMA,TABLET EXTENDED RELEASE 24 HOUR,MG,1,64610,BENZODIAZEPINES
65862046060,120400,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,GALANTAMINE HYDROBROMIDE,6.2051E+13,PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS - MISC.,ANTIDEMENTIA AGENTS,GALANTAMINE HYDROBROMIDE,GALANTAMINE HYDROBROMIDE TAB 12 MG,AUROBINDO PHARMA,TABLET,MG,12,20400,ALZHEIMER-TYPE DEMENTIA
65862046830,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LOSARTAN POTASSIUM/HYDROCHLOROTHIAZIDE,3.6994E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE TAB 50-12.5 MG,AUROBINDO PHARMA,TABLET, ,0,31122,"ANGIO II ANTAG,W/DIURETICS"
65862046890,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LOSARTAN POTASSIUM/HYDROCHLOROTHIAZIDE,3.6994E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE TAB 50-12.5 MG,AUROBINDO PHARMA,TABLET, ,0,31122,"ANGIO II ANTAG,W/DIURETICS"
65862046899,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LOSARTAN POTASSIUM/HYDROCHLOROTHIAZIDE,3.6994E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE TAB 50-12.5 MG,AUROBINDO PHARMA,TABLET, ,0,31122,"ANGIO II ANTAG,W/DIURETICS"
65862046930,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LOSARTAN POTASSIUM/HYDROCHLOROTHIAZIDE,3.6994E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE TAB 100-12.5 MG,AUROBINDO PHARMA,TABLET, ,0,31122,"ANGIO II ANTAG,W/DIURETICS"
65862046990,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LOSARTAN POTASSIUM/HYDROCHLOROTHIAZIDE,3.6994E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE TAB 100-12.5 MG,AUROBINDO PHARMA,TABLET, ,0,31122,"ANGIO II ANTAG,W/DIURETICS"
65862046999,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LOSARTAN POTASSIUM/HYDROCHLOROTHIAZIDE,3.6994E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE TAB 100-12.5 MG,AUROBINDO PHARMA,TABLET, ,0,31122,"ANGIO II ANTAG,W/DIURETICS"
65862047030,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LOSARTAN POTASSIUM/HYDROCHLOROTHIAZIDE,3.6994E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE TAB 100-25 MG,AUROBINDO PHARMA,TABLET, ,0,31122,"ANGIO II ANTAG,W/DIURETICS"
65862047090,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LOSARTAN POTASSIUM/HYDROCHLOROTHIAZIDE,3.6994E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE TAB 100-25 MG,AUROBINDO PHARMA,TABLET, ,0,31122,"ANGIO II ANTAG,W/DIURETICS"
65862047099,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LOSARTAN POTASSIUM/HYDROCHLOROTHIAZIDE,3.6994E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE,LOSARTAN POTASSIUM & HYDROCHLOROTHIAZIDE TAB 100-25 MG,AUROBINDO PHARMA,TABLET, ,0,31122,"ANGIO II ANTAG,W/DIURETICS"
65862047501,243204,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,RAMIPRIL,3.61001E+13,ANTIHYPERTENSIVES,ACE INHIBITORS,RAMIPRIL,RAMIPRIL CAP 2.5 MG,AUROBINDO PHARMA,CAPSULE,MG,2.5,31111,"ACE INHIB,ALONE"
65862047601,243204,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,RAMIPRIL,3.61001E+13,ANTIHYPERTENSIVES,ACE INHIBITORS,RAMIPRIL,RAMIPRIL CAP 5 MG,AUROBINDO PHARMA,CAPSULE,MG,5,31111,"ACE INHIB,ALONE"
65862047605,243204,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,RAMIPRIL,3.61001E+13,ANTIHYPERTENSIVES,ACE INHIBITORS,RAMIPRIL,RAMIPRIL CAP 5 MG,AUROBINDO PHARMA,CAPSULE,MG,5,31111,"ACE INHIB,ALONE"
65862047701,243204,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,RAMIPRIL,3.61001E+13,ANTIHYPERTENSIVES,ACE INHIBITORS,RAMIPRIL,RAMIPRIL CAP 10 MG,AUROBINDO PHARMA,CAPSULE,MG,10,31111,"ACE INHIB,ALONE"
65862049001,281608,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,QUETIAPINE FUMARATE,5.91531E+13,ANTIPSYCHOTICS/ANTIMANIC AGENTS,DIBENZAPINES,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE TAB 50 MG,AUROBINDO PHARMA,TABLET,MG,50,64190,"ANTIPSYCHOTICS,OTH"
65862049101,281608,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,QUETIAPINE FUMARATE,5.91531E+13,ANTIPSYCHOTICS/ANTIMANIC AGENTS,DIBENZAPINES,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE TAB 100 MG,AUROBINDO PHARMA,TABLET,MG,100,64190,"ANTIPSYCHOTICS,OTH"
65862049647,81220,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,SULFAMETHOXAZOLE/TRIMETHOPRIM,1.699E+13,ANTI-INFECTIVE AGENTS - MISC.,ANTI-INFECTIVE MISC. - COMBINATIONS,SULFAMETHOXAZOLE-TRIMETHOPRIM,SULFAMETHOXAZOLE-TRIMETHOPRIM SUSP 200-40 MG/5ML,AUROBINDO PHARMA,SUSPENSION, ,0,15330,SULFA & TRIMETH COMB
65862050220,81216,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,AMOXICILLIN/CLAVULANATE POTASSIUM,1.99E+12,PENICILLINS,PENICILLIN COMBINATIONS,AMOXICILLIN & POT CLAVULANATE,AMOXICILLIN & K CLAVULANATE TAB 500-125 MG,AUROBINDO PHARMA,TABLET, ,0,15600,"B-LACTAM,INCREASED ACTIVITY"
65862050301,81216,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,AMOXICILLIN/CLAVULANATE POTASSIUM,1.99E+12,PENICILLINS,PENICILLIN COMBINATIONS,AMOXICILLIN & POT CLAVULANATE,AMOXICILLIN & K CLAVULANATE TAB 875-125 MG,AUROBINDO PHARMA,TABLET, ,0,15600,"B-LACTAM,INCREASED ACTIVITY"
65862050320,81216,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,AMOXICILLIN/CLAVULANATE POTASSIUM,1.99E+12,PENICILLINS,PENICILLIN COMBINATIONS,AMOXICILLIN & POT CLAVULANATE,AMOXICILLIN & K CLAVULANATE TAB 875-125 MG,AUROBINDO PHARMA,TABLET, ,0,15600,"B-LACTAM,INCREASED ACTIVITY"
65862051230,682028,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,PIOGLITAZONE HCL,2.76071E+13,ANTIDIABETICS,INSULIN SENSITIZING AGENTS,PIOGLITAZONE HCL,PIOGLITAZONE HCL TAB 15 MG (BASE EQUIV),AUROBINDO PHARMA,TABLET,MG,15,39231,"GLITAZONES,ALONE"
65862051330,682028,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,PIOGLITAZONE HCL,2.76071E+13,ANTIDIABETICS,INSULIN SENSITIZING AGENTS,PIOGLITAZONE HCL,PIOGLITAZONE HCL TAB 30 MG (BASE EQUIV),AUROBINDO PHARMA,TABLET,MG,30,39231,"GLITAZONES,ALONE"
65862051430,682028,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,PIOGLITAZONE HCL,2.76071E+13,ANTIDIABETICS,INSULIN SENSITIZING AGENTS,PIOGLITAZONE HCL,PIOGLITAZONE HCL TAB 45 MG (BASE EQUIV),AUROBINDO PHARMA,TABLET,MG,45,39231,"GLITAZONES,ALONE"
65862052301,281292,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,GABAPENTIN,7.26E+13,ANTICONVULSANTS,ANTICONVULSANTS - MISC.,GABAPENTIN,GABAPENTIN TAB 600 MG,AUROBINDO PHARMA,TABLET,MG,600,20200,SEIZURE DISORDERS
65862052305,281292,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,GABAPENTIN,7.26E+13,ANTICONVULSANTS,ANTICONVULSANTS - MISC.,GABAPENTIN,GABAPENTIN TAB 600 MG,AUROBINDO PHARMA,TABLET,MG,600,20200,SEIZURE DISORDERS
65862052401,281292,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,GABAPENTIN,7.26E+13,ANTICONVULSANTS,ANTICONVULSANTS - MISC.,GABAPENTIN,GABAPENTIN TAB 800 MG,AUROBINDO PHARMA,TABLET,MG,800,20200,SEIZURE DISORDERS
65862052405,281292,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,GABAPENTIN,7.26E+13,ANTICONVULSANTS,ANTICONVULSANTS - MISC.,GABAPENTIN,GABAPENTIN TAB 800 MG,AUROBINDO PHARMA,TABLET,MG,800,20200,SEIZURE DISORDERS
65862052560,682028,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,PIOGLITAZONE HCL/METFORMIN,2.7998E+13,ANTIDIABETICS,ANTIDIABETIC COMBINATIONS,PIOGLITAZONE HCL-METFORMIN HCL,PIOGLITAZONE HCL-METFORMIN HCL TAB 15-500 MG,AUROBINDO PHARMA,TABLET, ,0,39233,GLITAZONE/BIGUANIDE COMB
65862052618,682028,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,PIOGLITAZONE HCL/METFORMIN,2.7998E+13,ANTIDIABETICS,ANTIDIABETIC COMBINATIONS,PIOGLITAZONE HCL-METFORMIN HCL,PIOGLITAZONE HCL-METFORMIN HCL TAB 15-850 MG,AUROBINDO PHARMA,TABLET, ,0,39233,GLITAZONE/BIGUANIDE COMB
65862052660,682028,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,PIOGLITAZONE HCL/METFORMIN,2.7998E+13,ANTIDIABETICS,ANTIDIABETIC COMBINATIONS,PIOGLITAZONE HCL-METFORMIN HCL,PIOGLITAZONE HCL-METFORMIN HCL TAB 15-850 MG,AUROBINDO PHARMA,TABLET, ,0,39233,GLITAZONE/BIGUANIDE COMB
65862052801,281604,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,VENLAFAXINE HCL ER,5.81801E+13,ANTIDEPRESSANTS,SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITORS (SNRIS),VENLAFAXINE HCL,VENLAFAXINE HCL CAP SR 24HR 75 MG (BASE EQUIVALENT),AUROBINDO PHARMA,CAPSULE EXTENDED RELEASE 24 HOUR,MG,75,64350,SNRI
65862052830,281604,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,VENLAFAXINE HCL ER,5.81801E+13,ANTIDEPRESSANTS,SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITORS (SNRIS),VENLAFAXINE HCL,VENLAFAXINE HCL CAP SR 24HR 75 MG (BASE EQUIVALENT),AUROBINDO PHARMA,CAPSULE EXTENDED RELEASE 24 HOUR,MG,75,64350,SNRI
65862052890,281604,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,VENLAFAXINE HCL ER,5.81801E+13,ANTIDEPRESSANTS,SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITORS (SNRIS),VENLAFAXINE HCL,VENLAFAXINE HCL CAP SR 24HR 75 MG (BASE EQUIVALENT),AUROBINDO PHARMA,CAPSULE EXTENDED RELEASE 24 HOUR,MG,75,64350,SNRI
65862052899,281604,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,VENLAFAXINE HCL ER,5.81801E+13,ANTIDEPRESSANTS,SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITORS (SNRIS),VENLAFAXINE HCL,VENLAFAXINE HCL CAP SR 24HR 75 MG (BASE EQUIVALENT),AUROBINDO PHARMA,CAPSULE EXTENDED RELEASE 24 HOUR,MG,75,64350,SNRI
65862052930,281604,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,26-Dec-13,VENLAFAXINE HCL ER,5.81801E+13,ANTIDEPRESSANTS,SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITORS (SNRIS),VENLAFAXINE HCL,VENLAFAXINE HCL CAP SR 24HR 150 MG (BASE EQUIVALENT),AUROBINDO PHARMA,CAPSULE EXTENDED RELEASE 24 HOUR,MG,150,64350,SNRI
65862052990,281604,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,26-Dec-13,VENLAFAXINE HCL ER,5.81801E+13,ANTIDEPRESSANTS,SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITORS (SNRIS),VENLAFAXINE HCL,VENLAFAXINE HCL CAP SR 24HR 150 MG (BASE EQUIVALENT),AUROBINDO PHARMA,CAPSULE EXTENDED RELEASE 24 HOUR,MG,150,64350,SNRI
65862053650,81218,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LEVOFLOXACIN,5.00003E+12,FLUOROQUINOLONES,FLUOROQUINOLONES,LEVOFLOXACIN,LEVOFLOXACIN TAB 250 MG,AUROBINDO PHARMA,TABLET,MG,250,15180,"QUINOLONES, SYSTEMIC"
65862053750,81218,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LEVOFLOXACIN,5.00003E+12,FLUOROQUINOLONES,FLUOROQUINOLONES,LEVOFLOXACIN,LEVOFLOXACIN TAB 500 MG,AUROBINDO PHARMA,TABLET,MG,500,15180,"QUINOLONES, SYSTEMIC"
65862053820,81218,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LEVOFLOXACIN,5.00003E+12,FLUOROQUINOLONES,FLUOROQUINOLONES,LEVOFLOXACIN,LEVOFLOXACIN TAB 750 MG,AUROBINDO PHARMA,TABLET,MG,750,15180,"QUINOLONES, SYSTEMIC"
65862054790,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,VALSARTAN/HYDROCHLOROTHIAZIDE,3.6994E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN-HYDROCHLOROTHIAZIDE TAB 80-12.5 MG,AUROBINDO PHARMA,TABLET, ,0,31122,"ANGIO II ANTAG,W/DIURETICS"
65862054890,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,VALSARTAN/HYDROCHLOROTHIAZIDE,3.6994E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN-HYDROCHLOROTHIAZIDE TAB 160-12.5 MG,AUROBINDO PHARMA,TABLET, ,0,31122,"ANGIO II ANTAG,W/DIURETICS"
65862054899,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,VALSARTAN/HYDROCHLOROTHIAZIDE,3.6994E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN-HYDROCHLOROTHIAZIDE TAB 160-12.5 MG,AUROBINDO PHARMA,TABLET, ,0,31122,"ANGIO II ANTAG,W/DIURETICS"
65862054990,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,VALSARTAN/HYDROCHLOROTHIAZIDE,3.6994E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN-HYDROCHLOROTHIAZIDE TAB 160-25 MG,AUROBINDO PHARMA,TABLET, ,0,31122,"ANGIO II ANTAG,W/DIURETICS"
65862055090,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,VALSARTAN/HYDROCHLOROTHIAZIDE,3.6994E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN-HYDROCHLOROTHIAZIDE TAB 320-12.5 MG,AUROBINDO PHARMA,TABLET, ,0,31122,"ANGIO II ANTAG,W/DIURETICS"
65862055190,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,VALSARTAN/HYDROCHLOROTHIAZIDE,3.6994E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN-HYDROCHLOROTHIAZIDE TAB 320-25 MG,AUROBINDO PHARMA,TABLET, ,0,31122,"ANGIO II ANTAG,W/DIURETICS"
65862055260,81808,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LAMIVUDINE,1.21061E+13,ANTIVIRALS,ANTIRETROVIRALS,LAMIVUDINE,LAMIVUDINE TAB 150 MG,AUROBINDO PHARMA,TABLET,MG,150,82110,HIV-REVERSE TRANSC INHIB
65862055330,81808,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LAMIVUDINE,1.21061E+13,ANTIVIRALS,ANTIRETROVIRALS,LAMIVUDINE,LAMIVUDINE TAB 300 MG,AUROBINDO PHARMA,TABLET,MG,300,82110,HIV-REVERSE TRANSC INHIB
65862055990,562836,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,PANTOPRAZOLE SODIUM,4.92701E+13,ULCER DRUGS,PROTON PUMP INHIBITORS,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM EC TAB 20 MG (BASE EQUIV),AUROBINDO PHARMA,TABLET DELAYED RELEASE,MG,20,23420,PROTON PUMP INHIB
65862055999,562836,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,PANTOPRAZOLE SODIUM,4.92701E+13,ULCER DRUGS,PROTON PUMP INHIBITORS,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM EC TAB 20 MG (BASE EQUIV),AUROBINDO PHARMA,TABLET DELAYED RELEASE,MG,20,23420,PROTON PUMP INHIB
65862056090,562836,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,PANTOPRAZOLE SODIUM,4.92701E+13,ULCER DRUGS,PROTON PUMP INHIBITORS,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM EC TAB 40 MG (BASE EQUIV),AUROBINDO PHARMA,TABLET DELAYED RELEASE,MG,40,23420,PROTON PUMP INHIB
65862056430,281608,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,OLANZAPINE,5.91571E+13,ANTIPSYCHOTICS/ANTIMANIC AGENTS,DIBENZAPINES,OLANZAPINE,OLANZAPINE TAB 10 MG,AUROBINDO PHARMA,TABLET,MG,10,64190,"ANTIPSYCHOTICS,OTH"
65862056530,281608,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,OLANZAPINE,5.91571E+13,ANTIPSYCHOTICS/ANTIMANIC AGENTS,DIBENZAPINES,OLANZAPINE,OLANZAPINE TAB 15 MG,AUROBINDO PHARMA,TABLET,MG,15,64190,"ANTIPSYCHOTICS,OTH"
65862056790,481024,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,MONTELUKAST SODIUM,4.45051E+13,ANTIASTHMATIC AND BRONCHODILATOR AGENTS,LEUKOTRIENE MODULATORS,MONTELUKAST SODIUM,MONTELUKAST SODIUM CHEW TAB 4 MG (BASE EQUIV),AUROBINDO PHARMA,TABLET CHEWABLE,MG,4,28500,LEUKOTRIENE AGENTS
65862056830,481024,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,MONTELUKAST SODIUM,4.45051E+13,ANTIASTHMATIC AND BRONCHODILATOR AGENTS,LEUKOTRIENE MODULATORS,MONTELUKAST SODIUM,MONTELUKAST SODIUM CHEW TAB 5 MG (BASE EQUIV),AUROBINDO PHARMA,TABLET CHEWABLE,MG,5,28500,LEUKOTRIENE AGENTS
65862057419,481024,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,MONTELUKAST SODIUM,4.45051E+13,ANTIASTHMATIC AND BRONCHODILATOR AGENTS,LEUKOTRIENE MODULATORS,MONTELUKAST SODIUM,MONTELUKAST SODIUM TAB 10 MG (BASE EQUIV),AUROBINDO PHARMA,TABLET,MG,10,28500,LEUKOTRIENE AGENTS
65862057430,481024,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,MONTELUKAST SODIUM,4.45051E+13,ANTIASTHMATIC AND BRONCHODILATOR AGENTS,LEUKOTRIENE MODULATORS,MONTELUKAST SODIUM,MONTELUKAST SODIUM TAB 10 MG (BASE EQUIV),AUROBINDO PHARMA,TABLET,MG,10,28500,LEUKOTRIENE AGENTS
65862057490,481024,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,MONTELUKAST SODIUM,4.45051E+13,ANTIASTHMATIC AND BRONCHODILATOR AGENTS,LEUKOTRIENE MODULATORS,MONTELUKAST SODIUM,MONTELUKAST SODIUM TAB 10 MG (BASE EQUIV),AUROBINDO PHARMA,TABLET,MG,10,28500,LEUKOTRIENE AGENTS
65862058401,242808,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,AMLODIPINE BESYLATE/BENAZEPRIL,3.69915E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,AMLODIPINE BESYLATE-BENAZEPRIL HCL,AMLODIPINE BESYLATE-BENAZEPRIL HCL CAP 5-20 MG,AUROBINDO PHARMA,CAPSULE, ,0,31118,"ACE INHIB,OTH"
65862058501,242808,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,AMLODIPINE BESYLATE/BENAZEPRIL,3.69915E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,AMLODIPINE BESYLATE-BENAZEPRIL HCL,AMLODIPINE BESYLATE-BENAZEPRIL HCL CAP 5-40 MG,AUROBINDO PHARMA,CAPSULE, ,0,31118,"ACE INHIB,OTH"
65862058505,242808,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,AMLODIPINE BESYLATE/BENAZEPRIL,3.69915E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,AMLODIPINE BESYLATE-BENAZEPRIL HCL,AMLODIPINE BESYLATE-BENAZEPRIL HCL CAP 5-40 MG,AUROBINDO PHARMA,CAPSULE, ,0,31118,"ACE INHIB,OTH"
65862058601,242808,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,AMLODIPINE BESYLATE/BENAZEPRIL,3.69915E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,AMLODIPINE BESYLATE-BENAZEPRIL HCL,AMLODIPINE BESYLATE-BENAZEPRIL HCL CAP 10-20 MG,AUROBINDO PHARMA,CAPSULE, ,0,31118,"ACE INHIB,OTH"
65862058701,242808,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,AMLODIPINE BESYLATE/BENAZEPRIL,3.69915E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,AMLODIPINE BESYLATE-BENAZEPRIL HCL,AMLODIPINE BESYLATE-BENAZEPRIL HCL CAP 10-40 MG,AUROBINDO PHARMA,CAPSULE, ,0,31118,"ACE INHIB,OTH"
65862058705,242808,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,AMLODIPINE BESYLATE/BENAZEPRIL,3.69915E+13,ANTIHYPERTENSIVES,ANTIHYPERTENSIVE COMBINATIONS,AMLODIPINE BESYLATE-BENAZEPRIL HCL,AMLODIPINE BESYLATE-BENAZEPRIL HCL CAP 10-40 MG,AUROBINDO PHARMA,CAPSULE, ,0,31118,"ACE INHIB,OTH"
